"Member Name & ID","Sponsored member & prefix","Reference Visibility","Total Backfile DOIs","Total Current DOIs","Deposits Backfile References","Deposits Current References"
"Istitut Ladin Micura de Ru (ID 32593)","Istitut Ladin Micura de Ru10.54218","open","551","40","false","false"
"PagePal (ID 32594)","PagePal10.54219","open","0","0","false","false"
"Universidad San Jorge (ID 32595)","Universidad San Jorge10.54391","open","0","22","false","false"
"Centro de Pesquisa em Linguistica (ID 32597)","Centro de Pesquisa em Linguistica10.54221","open","142","39","false","false"
"Odessa National Medical University (ID 32604)","Odessa National Medical University10.54229","open","0","31","false","true"
"Gal Ferenc Egyetem Gerhardus Kiado (ID 32605)","Gal Ferenc Egyetem Gerhardus Kiado10.54230","open","0","13","false","false"
"All-Russian Research Institute on Civil Defense Problems and Emergency Situations (ID 32606)","All-Russian Research Institute on Civil Defense Problems and Emergency Situations10.54234","open","112","178","false","false"
"Endouroloji Dernegi (ID 32607)","Endouroloji Dernegi10.54233","open","0","0","false","false"
"Magyar Elektrotechnikai Egyesulet (ID 32608)","Magyar Elektrotechnikai Egyesulet10.54232","open","0","1","false","false"
"Sarospataki Reformatus Kollegium Tudomanyos Gyujtemenyei (ID 32609)","Sarospataki Reformatus Kollegium Tudomanyos Gyujtemenyei10.54231","open","0","24","false","false"
"Aalborg University (ID 32610)","Aalborg University10.54337","open","8","58","false","false"
"International Early Engines Conference (ID 32611)","International Early Engines Conference10.54267","open","0","8","false","false"
"Sinergia Casa Editorial (ID 32612)","Sinergia Casa Editorial10.54236","open","4","24","false","false"
"National Institute of Health (ID 32613)","National Institute of Health10.54235","open","0","24","false","true"
"St. Anthony's College, Shillong (ID 32614)","St. Anthony's College, Shillong10.54290","open","16","36","false","false"
"Giuseppe de Nicola Editore (ID 32617)","Giuseppe de Nicola Editore10.48268","open","3","30","false","false"
"International Journal of Economic Performance IJEP (ID 32619)","International Journal of Economic Performance IJEP10.54241","open","47","47","false","false"
"OUSSOUR AL JADIDA Revue (ID 32620)","OUSSOUR AL JADIDA Revue10.54240","open","281","260","false","false"
"Al-hiwar al-mutawasiti (ID 32621)","Al-hiwar al-mutawasiti10.54242","open","315","180","false","false"
"OUSSOUR Revue (ID 32622)","OUSSOUR Revue10.54239","open","181","70","false","false"
"Lexi-Kaye, Kaye Academic College of Education (ID 32623)","Lexi-Kaye, Kaye Academic College of Education10.54301","open","33","40","false","false"
"CSVET Editora, Cursos e Treinamentos (ID 32624)","CSVET Editora, Cursos e Treinamentos10.54547","open","0","0","false","false"
"University of Canberra, Bruce (ID 32625)","University of Canberra, Bruce10.54375","open","0","58","false","false"
"Slovak National Museum - Natural History Museum (ID 32626)","Slovak National Museum - Natural History Museum10.55015","open","0","17","false","false"
"Slovak National Museum - Natural History Museum (ID 32626)","Slovak National Museum - Natural History Museum10.54719","open","0","17","false","false"
"Nederlands Centrum voor Geodesie en Geo-informatica (ID 32627)","Nederlands Centrum voor Geodesie en Geo-informatica10.54419","open","3","0","false","false"
"El-Wahat Journal for Research and Studies (ID 32628)","El-Wahat Journal for Research and Studies10.54246","open","569","425","false","false"
"Journal of Economic Sciences Institute (ID 32629)","Journal of Economic Sciences Institute10.54244","open","109","119","false","false"
"Al-bahit (ID 32630)","Al-bahit10.54243","open","0","0","false","false"
"The Algerian Journal of Globalization and Economic Policies (ID 32631)","The Algerian Journal of Globalization and Economic Policies10.54245","open","58","10","false","false"
"Indonesia International Institute for Life Sciences (ID 32633)","Indonesia International Institute for Life Sciences10.54250","open","10","32","false","false"
"Alban Tanitim Limited Company (ID 32634)","Alban Tanitim Limited Company10.54247","open","0","49","false","false"
"Auezov University (ID 32635)","Auezov University10.54251","open","0","0","false","false"
"Universitas Pembangunan Panca Budi (ID 32637)","Universitas Pembangunan Panca Budi10.54248","open","0","0","false","false"
"Politeknik Transportasi Sungai, Danau dan Penyeberangan Palembang (ID 32638)","Politeknik Transportasi Sungai, Danau dan Penyeberangan Palembang10.54249","open","0","0","false","false"
"Federal State Budgetary Institution &quot;Fedorov Institute of Applied Geophysics&quot; (ID 32639)","Federal State Budgetary Institution &quot;Fedorov Institute of Applied Geophysics&quot;10.54252","open","0","22","false","false"
"Business and Entrepreneurship Incubator Center (ID 32642)","Business and Entrepreneurship Incubator Center10.54268","open","0","31","false","false"
"Federal State Budgetary Educational Institution Higher Education &quot;Gorsky State Agrarian University&quot; (ID 32643)","Federal State Budgetary Educational Institution Higher Education &quot;Gorsky State Agrarian University&quot;10.54258","open","0","70","false","false"
"Hospital e Maternidade Jose Martiniano Alencar (ID 32644)","Hospital e Maternidade Jose Martiniano Alencar10.54257","open","0","0","false","false"
"Learning Policy Institute (ID 32645)","Learning Policy Institute10.54300","open","8","18","true","true"
"International Commission on Radiological Protection (ID 32647)","International Commission on Radiological Protection10.54320","open","0","0","false","false"
"Information Security Journal (ID 32648)","Information Security Journal10.54654","open","1","82","false","false"
"Associacao Brasileira de Pesquisa Biblica (ID 32653)","Associacao Brasileira de Pesquisa Biblica10.54260","open","0","31","false","true"
"Yayasan Pendidikan Penelitian Pengabdian Algero (ID 32655)","Yayasan Pendidikan Penelitian Pengabdian Algero10.54259","open","0","198","false","false"
"Island Studies Journal (ID 32658)","Island Studies Journal10.24043","open","311","100","false","false"
"Technobius (ID 32659)","Technobius10.54355","open","0","20","false","true"
"Atlas Universitesi Tip ve Saglik Bilimleri Dergisi (ID 32661)","Atlas Universitesi Tip ve Saglik Bilimleri Dergisi10.54270","open","0","20","false","false"
"ILIRIAS Research Institute (ID 32662)","ILIRIAS Research Institute10.54379","open","0","17","false","false"
"African Medical Open Access Research Journal (ID 32663)","African Medical Open Access Research Journal10.54271","open","0","0","false","false"
"Mormon Social Science Association (ID 32664)","Mormon Social Science Association10.54587","open","0","0","false","false"
"El Colegio de Tamaulipas (ID 32665)","El Colegio de Tamaulipas10.54511","open","0","0","false","false"
"Gesellschaft fuer Angewandte Carabidologie e.V. (ID 32666)","Gesellschaft fuer Angewandte Carabidologie e.V.10.54336","open","0","6","false","false"
"Instituto de Investigacion Innovacion Creatividad y Tecnologia (ID 32667)","Instituto de Investigacion Innovacion Creatividad y Tecnologia10.54798","open","0","32","false","false"
"Association for Korean Shamanistic Studies (ID 32668)","Association for Korean Shamanistic Studies10.54269","open","0","19","false","false"
"Czech Statistical Office (ID 32669)","Czech Statistical Office10.54694","open","0","36","false","false"
"Universidad Nacional Intercultural de la Selva Central Juan Santos Atahualpa (ID 32670)","Universidad Nacional Intercultural de la Selva Central Juan Santos Atahualpa10.54288","open","0","7","false","true"
"Arkiva Dixhitale Elbasan (ID 32672)","Arkiva Dixhitale Elbasan10.54273","open","8","162","false","false"
"South African Society for Cultural History (ID 32673)","South African Society for Cultural History10.54272","open","104","23","false","false"
"Escola Superior do Ministerio Publico do Estado do Ceara (ID 32674)","Escola Superior do Ministerio Publico do Estado do Ceara10.54275","open","80","43","false","false"
"Sociedad Iberoamericana de Estudios Kierkegaardianos (ID 32675)","Sociedad Iberoamericana de Estudios Kierkegaardianos10.54354","open","69","31","false","false"
"Escola Nacional de Saude Publica (ID 32676)","Escola Nacional de Saude Publica10.54274","open","0","0","false","false"
"Centro Universitario de Juazeiro do Norte (ID 32678)","Centro Universitario de Juazeiro do Norte10.54277","open","0","0","false","false"
"Oral Health (ID 32679)","Oral Health10.54276","open","0","10","false","false"
"Parliament of Malaysia (ID 32682)","Parliament of Malaysia10.54313","open","0","4","false","false"
"Soliton Publishing House (ID 32684)","Soliton Publishing House10.54359","open","763","101","true","true"
"Sheba Region University (ID 32687)","Sheba Region University10.54582","open","0","9","false","false"
"The Association of Professional Researchers and Academicians (ID 32688)","The Association of Professional Researchers and Academicians10.54480","open","0","17","false","false"
"Pokrajinski arhiv Maribor (ID 32689)","Pokrajinski arhiv Maribor10.54356","open","63","44","true","true"
"Instituto Brasileiro de Ciencias Criminais (ID 32690)","Instituto Brasileiro de Ciencias Criminais10.54415","open","0","0","false","false"
"Future University in Egypt (ID 32692)","Future University in Egypt10.54623","open","10","80","true","false"
"Ikonion Journal of Mathematics (ID 32699)","Ikonion Journal of Mathematics10.54286","open","0","7","false","true"
"Linked Data Benchmark Council (ID 32701)","Linked Data Benchmark Council10.54285","open","0","1","false","false"
"Kementerian Pemuda dan Olahraga (ID 32702)","Kementerian Pemuda dan Olahraga10.54284","open","0","17","false","false"
"Nam Dinh University of Nursing (ID 32707)","Nam Dinh University of Nursing10.54436","open","8","69","false","false"
"Ediciones ROL, S.L. (ID 32708)","Ediciones ROL, S.L.10.55298","open","0","17","false","false"
"Magallat al-lugat al-wazifiyat (ID 32709)","Magallat al-lugat al-wazifiyat10.54295","open","179","35","false","false"
"InVisu UAR 3103 (CNRS-INHA) (ID 32710)","InVisu UAR 3103 (CNRS-INHA)10.54390","open","2","96","false","false"
"Israeli Medical Association (ID 32711)","Israeli Medical Association10.54853","open","0","1","false","false"
"Single Center of Intellectual Property (ID 32713)","Single Center of Intellectual Property10.54303","open","0","0","false","false"
"FASTINFOSERVICE (ID 32714)","FASTINFOSERVICE10.54296","open","0","31","false","false"
"Universitas Sulawesi Tenggara (ID 32715)","Universitas Sulawesi Tenggara10.54297","open","0","57","false","false"
"STAI Taruna Surabaya (ID 32717)","STAI Taruna Surabaya10.54298","open","5","81","false","false"
"STAR Journals (ID 32719)","STAR Journals10.54420","open","0","0","false","false"
"Association of Nurse Managers (ID 32720)","Association of Nurse Managers10.54304","open","130","105","false","false"
"GnosisWisdom SAC (ID 32721)","GnosisWisdom SAC10.54556","open","0","28","false","true"
"Sri Lanka Institute of Information Technology (ID 32722)","Sri Lanka Institute of Information Technology10.54389","open","0","11","false","false"
"Higher Education and Oriental Studies (ID 32723)","Higher Education and Oriental Studies10.54435","open","0","38","false","false"
"DOZ-Verlag Optische Fachveroffentlichung GmbH (ID 32724)","DOZ-Verlag Optische Fachveroffentlichung GmbH10.54352","open","0","37","false","false"
"Nervous System Surgery Society (ID 32726)","Nervous System Surgery Society10.54306","open","71","23","false","false"
"Izzet Baysal Training and Research Hospital (ID 32728)","Izzet Baysal Training and Research Hospital10.54307","open","0","32","false","false"
"Turkish Family Physicians Association (ID 32729)","Turkish Family Physicians Association10.54308","open","345","46","false","false"
"International Information Technology University (ID 32730)","International Information Technology University10.54309","open","0","241","false","false"
"The Mind Lab (ID 32731)","The Mind Lab10.54474","open","0","12","false","false"
"Wales Centre for Public Policy - Cardiff University (ID 32732)","Wales Centre for Public Policy - Cardiff University10.54454","open","3","8","false","false"
"Universidad Politecnica y Artistica del Paraguay (ID 32736)","Universidad Politecnica y Artistica del Paraguay10.54360","open","0","12","false","false"
"Unidad Academica de Tecnologia Educativa (ID 32737)","Unidad Academica de Tecnologia Educativa10.54312","open","0","13","false","false"
"Akademi Maritim Nusantara Banjarmasin (ID 32738)","Akademi Maritim Nusantara Banjarmasin10.54315","open","0","11","false","false"
"Avrasya Yazarlar Birligi (ID 32740)","Avrasya Yazarlar Birligi10.54316","open","0","36","false","true"
"International Directed Evolution Competition (ID 32741)","International Directed Evolution Competition10.54374","open","0","0","false","false"
"The Institution of Engineers, Malaysia (ID 32742)","The Institution of Engineers, Malaysia10.54552","open","53","13","false","false"
"Instituto Tecnologico de la Produccion (ID 32743)","Instituto Tecnologico de la Produccion10.54353","open","0","23","false","false"
"King Mongkut's Institute of Technology Ladkrabang (ID 32744)","King Mongkut's Institute of Technology Ladkrabang10.55003","open","0","109","false","false"
"Smart Education (ID 32745)","Smart Education10.54314","open","2","74","false","false"
"Politeknik Angkatan Darat (ID 32746)","Politeknik Angkatan Darat10.54317","open","0","89","false","false"
"The Research Institute of Police & Crime, Dongguk University (ID 32753)","The Research Institute of Police & Crime, Dongguk University10.54321","open","0","4","false","false"
"Publindo Akademika (ID 32754)","Publindo Akademika10.54518","open","0","34","false","false"
"Prodi Arsitektur Universitas Pandanaran (ID 32755)","Prodi Arsitektur Universitas Pandanaran10.54325","open","0","44","false","false"
"APMEP - Associacao Portuguesa dos Mercados Publicos (ID 32756)","APMEP - Associacao Portuguesa dos Mercados Publicos10.54611","open","16","9","true","true"
"Institute of Geology and Seismology (ID 32757)","Institute of Geology and Seismology10.54326","open","0","0","false","false"
"Universidad de Iberoamerica (ID 32758)","Universidad de Iberoamerica10.54376","open","26","77","false","true"
"Institut Transportasi dan Logistik Trisakti (ID 32759)","Institut Transportasi dan Logistik Trisakti10.54324","open","0","69","false","false"
"Intercultural Research Institute (ID 32760)","Intercultural Research Institute10.54405","open","0","10","false","false"
"Asian Research Association (ID 32761)","Asian Research Association10.54392","open","214","365","true","true"
"Aziz Fatimah Medical and Dental College (ID 32762)","Aziz Fatimah Medical and Dental College10.55279","open","19","38","false","false"
"Alasadi Publisher (ID 32764)","Alasadi Publisher10.54323","open","0","6","false","false"
"&quot;IMS&quot; Vogosca (ID 32765)","&quot;IMS&quot; Vogosca10.54327","open","0","25","false","false"
"Francisk Skorina Gomel State University (ID 32768)","Francisk Skorina Gomel State University10.54341","open","0","47","false","false"
"LPPM Universitas Puangrimaggalatung (ID 32769)","LPPM Universitas Puangrimaggalatung10.54339","open","0","27","false","false"
"LPPM ITBis Lembah Dempo (ID 32770)","LPPM ITBis Lembah Dempo10.54342","open","0","7","false","false"
"Korea Society of Elementary Mathematics Education (ID 32771)","Korea Society of Elementary Mathematics Education10.54340","open","0","14","false","false"
"National University of Architecture and Construction of Armenia (ID 32773)","National University of Architecture and Construction of Armenia10.54338","open","0","30","false","true"
"Kulutustutkimuksen seura (ID 32775)","Kulutustutkimuksen seura10.54333","open","0","7","false","false"
"Finnish Mathematical Society (ID 32776)","Finnish Mathematical Society10.54330","open","0","122","false","false"
"Suomen Kriminologinen Yhdistys (ID 32777)","Suomen Kriminologinen Yhdistys10.54332","open","0","9","false","false"
"Keskiajan tutkimuksen seura Glossa ry (ID 32778)","Keskiajan tutkimuksen seura Glossa ry10.54334","open","0","0","false","false"
"Ammatillisen koulutuksen tutkimusseura OTTU (ID 32779)","Ammatillisen koulutuksen tutkimusseura OTTU10.54329","open","0","11","false","false"
"Kasvinsuojeluseura ry (ID 32780)","Kasvinsuojeluseura ry10.54335","open","0","11","false","false"
"Suomen Historiallinen Seura (ID 32781)","Suomen Historiallinen Seura10.54331","open","0","0","false","false"
"STT Satyabhakti Malang (ID 32782)","STT Satyabhakti Malang10.54345","open","0","78","false","false"
"Instituto de Historia Uruguay (ID 32783)","Instituto de Historia Uruguay10.54344","open","0","0","false","false"
"CrossLinks International Publishers (ID 32784)","CrossLinks International Publishers10.54393","open","24","695","true","true"
"Center for Educational Research, Seoul National University (ID 32785)","Center for Educational Research, Seoul National University10.54346","open","25","50","false","false"
"Jigme Namgyel Engineering College, Royal University of Bhutan, Bhutan (ID 32787)","Jigme Namgyel Engineering College, Royal University of Bhutan, Bhutan10.54417","open","0","10","false","false"
"Central Institute of Aviation Motors (ID 32788)","Central Institute of Aviation Motors10.54349","open","40","75","false","false"
"Chechen State Pedagogical University (ID 32791)","Chechen State Pedagogical University10.54351","open","0","180","false","false"
"Institut Kesehatan Rajawali (ID 32792)","Institut Kesehatan Rajawali10.54350","open","16","24","false","false"
"Institute of Economic and Legal Studies (ID 32803)","Institute of Economic and Legal Studies10.54358","open","0","0","false","false"
"Yayasan Perludem (ID 32804)","Yayasan Perludem10.54490","open","0","9","false","false"
"Department of Brahui, University of Balochistan, Quetta (ID 32805)","Department of Brahui, University of Balochistan, Quetta10.54781","open","118","47","false","false"
"Akademi Refraksi Optisi dan Optometry Gapopin (ID 32806)","Akademi Refraksi Optisi dan Optometry Gapopin10.54363","open","0","7","false","false"
"Advances in Artificial Intelligence and Machine Learning (ID 32807)","Advances in Artificial Intelligence and Machine Learning10.54364","open","0","30","false","false"
"Universitas Katolik Santo Thomas (ID 32809)","Universitas Katolik Santo Thomas10.54367","open","486","687","false","false"
"Sekolah Tinggi Theologi Indonesia Manado (ID 32810)","Sekolah Tinggi Theologi Indonesia Manado10.54369","open","0","0","false","false"
"Vivekanand Education Society Institute of Management Studies and Research (ID 32811)","Vivekanand Education Society Institute of Management Studies and Research10.54366","open","108","50","false","false"
"Quing Publications (ID 32812)","Quing Publications10.54368","open","0","5","false","false"
"Instituto Integrado de Ciencia e Tecnologia - IN2 (ID 32814)","Instituto Integrado de Ciencia e Tecnologia - IN210.54372","open","0","33","false","false"
"Ainara (ID 32815)","Ainara10.54371","open","0","572","false","false"
"Lembaga Intelektual Muda Maluku (ID 32817)","Lembaga Intelektual Muda Maluku10.54373","open","0","23","false","false"
"National EMS Management Association (ID 32818)","National EMS Management Association10.56068","open","0","0","false","false"
"Area Study Centre (Russia, China & Central Asia) (ID 32819)","Area Study Centre (Russia, China & Central Asia)10.54418","open","32","35","true","true"
"Association of Agrometeorologists (ID 32827)","Association of Agrometeorologists10.54386","open","991","356","false","false"
"Politeknik LPP (ID 32828)","Politeknik LPP10.54387","open","0","0","false","false"
"The Skeptics' Guide to Emergency Medicine (ID 32829)","The Skeptics' Guide to Emergency Medicine10.54532","open","0","0","false","false"
"Badan Pengawas Obat dan Makanan (ID 32830)","Badan Pengawas Obat dan Makanan10.54384","open","0","20","false","false"
"Korean Association of Rational Emotive and Cognitive Behavior Therapy (ID 32831)","Korean Association of Rational Emotive and Cognitive Behavior Therapy10.54382","open","0","7","false","false"
"Asia Cultural Creativity Institute (ID 32832)","Asia Cultural Creativity Institute10.54385","open","0","14","false","false"
"Institute of Control Systems (ID 32834)","Institute of Control Systems10.54381","open","0","21","false","false"
"Ho Chi Minh City University of Technology and Education (ID 32836)","Ho Chi Minh City University of Technology and Education10.54644","open","0","129","false","true"
"Karary University (ID 32838)","Karary University10.54388","open","0","45","false","false"
"Mada Center (ID 32839)","Mada Center10.54455","open","0","28","false","true"
"Penerbit Universiti Teknikal Malaysia Melaka Press (ID 32840)","Penerbit Universiti Teknikal Malaysia Melaka Press10.54554","open","0","0","false","false"
"Canadian Association of Naturopathic Doctors (ID 32841)","Canadian Association of Naturopathic Doctors10.54434","open","20","69","false","false"
"Editora Barlavento (ID 32847)","Editora Barlavento10.54400","open","0","11","false","false"
"Revista Cientifica da FAMINAS (ID 32849)","Revista Cientifica da FAMINAS10.54397","open","0","0","false","false"
"Astrakhan State University (ID 32850)","Astrakhan State University10.54398","open","640","581","false","false"
"Fundacao de Apoio a Pesquisa, Tecnologia e Inovacao (ID 32851)","Fundacao de Apoio a Pesquisa, Tecnologia e Inovacao10.54399","open","0","78","false","false"
"LYRASIS (ID 32852)","LYRASIS10.54514","open","17","1","false","false"
"Korea National Park Research Institute (ID 32855)","Korea National Park Research Institute10.54406","open","0","32","false","false"
"Dohara Publisher Open Access Journal (ID 32856)","Dohara Publisher Open Access Journal10.54402","open","0","26","false","false"
"Pusat Studi Pentakosta Indonesia (ID 32861)","Pusat Studi Pentakosta Indonesia10.54403","open","0","24","false","false"
"Rabbinical Council of America (ID 32862)","Rabbinical Council of America10.54469","open","0","0","false","false"
"Balai Diklat Keagamaan Medan (ID 32863)","Balai Diklat Keagamaan Medan10.54583","open","0","16","false","false"
"Psi Beta (ID 32864)","Psi Beta10.54581","open","0","9","false","false"
"Panstwowa Wyzsza Szkola Zawodowa w Chelmie (ID 32865)","Panstwowa Wyzsza Szkola Zawodowa w Chelmie10.54515","open","0","22","false","false"
"Micro Eviorner (ID 32866)","Micro Eviorner10.54458","open","0","10","false","false"
"PT. Equator Sinar Akademia (ID 32867)","PT. Equator Sinar Akademia10.54408","open","0","80","false","false"
"Physiological Society of Nigeria (ID 32868)","Physiological Society of Nigeria10.54548","open","134","49","false","true"
"Donetsk National Technical University (DonNTU) (ID 32869)","Donetsk National Technical University (DonNTU)10.54407","open","0","0","false","false"
"International Journal of Current Medical and Biological Science (ID 32870)","International Journal of Current Medical and Biological Science10.54492","open","0","5","false","false"
"STIKES Borneo Cendekia Medika (ID 32871)","STIKES Borneo Cendekia Medika10.54411","open","90","86","false","false"
"NAS RA Institute of Language after H. Acharyan (ID 32872)","NAS RA Institute of Language after H. Acharyan10.54412","open","0","0","false","false"
"Association for Standardization and Accreditation in Paramedic Education (ID 32873)","Association for Standardization and Accreditation in Paramedic Education10.54409","open","0","21","false","true"
"Perkumpulan Dosen Peneliti dan Penulis Indonesia (KODEPENA) (ID 32880)","Perkumpulan Dosen Peneliti dan Penulis Indonesia (KODEPENA)10.54423","open","0","9","false","false"
"Institution &quot;Scientific and Research Institute of Fire Safety and Emergency Situations&quot; of the Ministry for Emergency Situations of the Republic of Belarus (ID 32884)","Institution &quot;Scientific and Research Institute of Fire Safety and Emergency Situations&quot; of the Ministry for Emergency Situations of the Republic of Belarus10.54422","open","0","37","false","false"
"Association for Theological Education in Southeast Asia (ID 32887)","Association for Theological Education in Southeast Asia10.54424","open","0","26","false","false"
"Competition Commission of India (ID 32888)","Competition Commission of India10.54425","open","0","25","false","false"
"Guncel Pazarlama Yaklasimlari ve Arastirmalari Dergisi (ID 32890)","Guncel Pazarlama Yaklasimlari ve Arastirmalari Dergisi10.54439","open","0","10","false","true"
"STIT Al-Urwatul Wutsqo Jombang (ID 32892)","STIT Al-Urwatul Wutsqo Jombang10.54437","open","0","109","false","false"
"Sekolah Tinggi Keguruan dan Ilmu Pendidikan Banten (ID 32894)","Sekolah Tinggi Keguruan dan Ilmu Pendidikan Banten10.54438","open","0","67","false","false"
"Journal of Social Intervention Theory and Practice (ID 32897)","Journal of Social Intervention Theory and Practice10.54431","open","502","71","false","false"
"Sekolah Tinggi Ilmu Kesehatan Adila di Kota Bandar Lampung (ID 32900)","Sekolah Tinggi Ilmu Kesehatan Adila di Kota Bandar Lampung10.54444","open","0","6","false","false"
"Korean Intraoperative Neuromonitoring Society (ID 32901)","Korean Intraoperative Neuromonitoring Society10.54441","open","0","17","false","false"
"Integrated Business Faculty (ID 32902)","Integrated Business Faculty10.54442","open","0","17","false","false"
"Universitas Bhakti Kencana Tasikmalaya (ID 32903)","Universitas Bhakti Kencana Tasikmalaya10.54440","open","0","34","false","false"
"CV. Radja Publika (ID 32904)","CV. Radja Publika10.54443","open","0","477","false","false"
"Khulna University, Urban and Rural Planning Discipline (ID 32905)","Khulna University, Urban and Rural Planning Discipline10.54470","open","0","15","false","false"
"Boletim Campineiro de Geografia (ID 32906)","Boletim Campineiro de Geografia10.54446","open","270","55","false","false"
"LPPM-KI Akademi Analis Farmasi dan Makanan & Akademi Farmasi Putra Indonesia Malang (ID 32907)","LPPM-KI Akademi Analis Farmasi dan Makanan & Akademi Farmasi Putra Indonesia Malang10.54445","open","0","12","false","false"
"Zotarelli-Filho Scientific Works (ID 32908)","Zotarelli-Filho Scientific Works10.54448","open","223","245","false","true"
"Publishing house VKN (ID 32909)","Publishing house VKN10.54449","open","0","124","false","false"
"Vereniging voor Nederlandse Ontwikkelings-Psychologie (VNOP) (ID 32910)","Vereniging voor Nederlandse Ontwikkelings-Psychologie (VNOP)10.54447","open","0","3","false","false"
"Instituto de Ecologia y Ciencias Ambientales (IECA) (ID 32911)","Instituto de Ecologia y Ciencias Ambientales (IECA)10.54451","open","0","15","false","false"
"Society of Radiographers of South Africa (ID 32912)","Society of Radiographers of South Africa10.54450","open","0","14","false","true"
"Calvary Baptist Theological Seminary (ID 32913)","Calvary Baptist Theological Seminary10.54636","open","0","19","false","false"
"Turkish Society of Microbiology (ID 32918)","Turkish Society of Microbiology10.54453","open","1","16","false","false"
"Beijing Clintile Information Technology (Hong Kong) Co., Limited (ID 32919)","Beijing Clintile Information Technology (Hong Kong) Co., Limited10.54457","open","0","13","false","false"
"Kadim (ID 32920)","Kadim10.54462","open","0","15","false","true"
"Sekolah Tinggi Ilmu Kesehatan Muhammadiyah Lhokseumawe (ID 32921)","Sekolah Tinggi Ilmu Kesehatan Muhammadiyah Lhokseumawe10.54460","open","0","18","false","false"
"Korean Medical Society of Soft Tissue (ID 32922)","Korean Medical Society of Soft Tissue10.54461","open","0","46","false","true"
"Jurusan Teknik Elektro Politeknik Negeri Ambon (ID 32923)","Jurusan Teknik Elektro Politeknik Negeri Ambon10.54463","open","0","0","false","false"
"The Neurofibromatosis Therapeutic Acceleration Program (ID 32924)","The Neurofibromatosis Therapeutic Acceleration Program10.54464","open","55","22","false","false"
"STAI An-Nadwah Kuala Tungkal (ID 32925)","STAI An-Nadwah Kuala Tungkal10.54459","open","0","0","false","false"
"Pioneer Publications (ID 32926)","Pioneer Publications10.54475","open","0","9","false","true"
"International Organization of Educators and Researchers Inc. (ID 32927)","International Organization of Educators and Researchers Inc.10.54476","open","60","533","false","false"
"The Chromatographic Society (ID 32928)","The Chromatographic Society10.54516","open","0","0","false","false"
"Global Academic Forum on Technology, Innovation And Management (GAFTIM) (ID 32929)","Global Academic Forum on Technology, Innovation And Management (GAFTIM)10.54489","open","0","30","false","false"
"The Independent Research Institute of Mongolia (ID 32930)","The Independent Research Institute of Mongolia10.54520","open","0","1","false","false"
"Turkish Journal of Applied Social Work (ID 32935)","Turkish Journal of Applied Social Work10.54467","open","0","13","false","true"
"State Research Institute of Organic Chemistry and Technology (ID 32936)","State Research Institute of Organic Chemistry and Technology10.54468","open","90","51","false","false"
"Editora SORIAN (ID 32937)","Editora SORIAN10.54466","open","5","17","false","false"
"FOI-Commerce (ID 32938)","FOI-Commerce10.54521","open","0","0","false","false"
"International Journal of Trendy Research In Engineering and Technology (ID 32940)","International Journal of Trendy Research In Engineering and Technology10.54473","open","0","63","false","false"
"International School of Informatics and Management Jaipur (ID 32942)","International School of Informatics and Management Jaipur10.55399","open","0","4","false","false"
"Udruga kineziologa Rijeka (ID 32943)","Udruga kineziologa Rijeka10.54478","open","0","9","false","false"
"Asia Pacific Academy of Science Pte. Ltd. (ID 32944)","Asia Pacific Academy of Science Pte. Ltd.10.54517","open","0","1","false","false"
"BSE Press (ID 32949)","BSE Press10.54479","open","0","21","false","true"
"Free International University of Moldova (ID 32950)","Free International University of Moldova10.54481","open","0","68","false","false"
"INSPARAGON-Masyarakat Indonesia untuk Partisipasi, Sains Terapan, Teknologi, Sosial dan Pembangunan Manusia (ID 32951)","INSPARAGON-Masyarakat Indonesia untuk Partisipasi, Sains Terapan, Teknologi, Sosial dan Pembangunan Manusia10.54482","open","0","0","false","false"
"Pusat Penelitian dan Pengabdian Pada Masyarakat, Politeknik Negeri Nusa Utara (ID 32953)","Pusat Penelitian dan Pengabdian Pada Masyarakat, Politeknik Negeri Nusa Utara10.54484","open","0","85","false","false"
"Southern African Institute of Government Auditors (ID 32954)","Southern African Institute of Government Auditors10.54483","open","0","6","false","true"
"utb GmbH (ID 32956)","utb GmbH10.54562","open","1717","594","false","false"
"utb GmbH (ID 32956)","utb GmbH10.36198","open","1717","594","false","false"
"Institut Agama Islam Negeri Takengon (ID 32957)","Institut Agama Islam Negeri Takengon10.54604","open","0","48","false","false"
"The Vascular Society of Great Britain and Ireland (ID 32958)","The Vascular Society of Great Britain and Ireland10.54522","open","0","33","false","false"
"Faculty of Social and Basic Sciences, Mohammad Ali Jinnah University (ID 32960)","Faculty of Social and Basic Sciences, Mohammad Ali Jinnah University10.55750","open","0","21","false","true"
"Canada Research Chair in Interpersonal Traumas and Resilience (ID 32962)","Canada Research Chair in Interpersonal Traumas and Resilience10.54488","open","7","32","false","false"
"Korea Petroglyphs Research Association (ID 32965)","Korea Petroglyphs Research Association10.54494","open","0","4","false","false"
"TROAS Uluslararasi Turizm Arastirmalari Dernegi (ID 32966)","TROAS Uluslararasi Turizm Arastirmalari Dernegi10.54493","open","0","6","false","true"
"CryoLetters Limited Liability Partnership (ID 32967)","CryoLetters Limited Liability Partnership10.54680","open","0","15","false","true"
"NpJSC &quot;Astana Medical University&quot; (ID 32972)","NpJSC &quot;Astana Medical University&quot;10.54500","open","0","24","false","false"
